# Simulated moose data file for batch processing
# timestamp: 2021-05-20 15:24:29
# MM
# ------------------------

"Cranialvolume","Mooseabundance"
1856.94830711291,-0.616546083507034
1889.73591869664,-0.838476376925347
1692.56741364611,-0.235941011246618
1719.88233251418,2.11039768972171
1735.64605811885,0.0203983927147673
2243.20171213701,-0.0637318188755329
2114.44824540909,-0.520654563118387
1767.39498057904,0.272780295957463
1814.66340594053,-0.345478207575027
1815.72324304533,0.0631379210542345
1375.95995610399,0.51107845421908
1588.26468568139,0.117278383766932
1909.40998417607,-1.28275562628065
1670.56105440771,1.34791134762165
1785.09017708954,-0.229584656754119
1555.49239584945,-1.73126955569806
1709.47162934086,-0.626870934829747
1866.20709860435,-0.240341739134295
1605.59784101219,-1.3366396827133
1665.32387496579,0.242965020861879
1574.61321807837,-0.551986688889501
2089.22899974635,-1.09921725483319
1841.30369323623,0.148158750088977
1496.349169572,1.29619980005313
1536.04667526429,-1.01040111607847
1776.9473552563,-1.40195453341782
1895.77685210513,-0.826595211046423
1453.32350579597,-0.511980245989642
1570.00584711641,-0.111973089035654
1664.01527256027,-1.1895017838327
1487.37938261171,0.350106149496153
1321.0545175102,0.493376656462393
1496.48588138211,-0.779305252911118
2238.09744995936,-0.916827457450029
1577.62392513717,-1.68468092423579
2241.72248385609,1.05254220726774
1283.01528769892,-0.195362861316588
1421.92838767656,-0.224448572762059
1774.63911772009,-0.0641870874124458
1689.05194592962,0.238134989036153
2083.2137334627,-0.619025415599765
1805.16617226689,-0.102927627139127
1792.26295609124,0.291665995084564
1806.82321683603,-0.49375740977033
1628.70716778653,0.0612617673676352
1862.97275399546,-0.660937303259284
2208.06456172592,-2.89696413836738
1522.36930387928,1.13213537347193
1526.71661912766,0.498469642234706
1692.23250495309,0.209253985871146
1856.00414420305,-1.07851311796805
1495.9754668325,-0.597155147616078
1458.51108186987,0.812228949169459
1461.0026326467,-0.691389445390846
1808.22758362886,0.734583226289331
1403.76752259375,-0.98757800622376
2221.08131822301,-1.30670751231022
1842.36208187188,-0.430424237607309
2015.65082445894,0.38789411395415
2044.15161101949,-0.539627397317871
1748.825688161,-2.21837724845807
1808.52038574958,-0.543070998015847
1690.2553195383,1.4614589654528
1419.18101188423,0.164295368811433
1677.97183912139,1.84697357378636
1871.85342404824,0.707044804900439
1920.29223434104,-1.29564163606578
1624.33002330121,0.364130830967742
1806.31547877886,-0.949254958249859
1115.4750690548,0.786390071048127
1928.27801176504,1.37715902810514
1555.61816569847,-1.26278843168317
1657.54598607573,-0.156153918821858
2024.65862763609,-1.84046634744379
1864.37310606077,-0.0549386412454844
1414.25283215161,0.38446775128932
1878.97923367076,-2.00926633244039
1477.94238643728,-0.711682299898949
1998.13331394312,0.36831262519431
1707.92587115445,-0.532640566499046
1529.50537941184,0.696535822301341
1290.08269918716,0.540583454855116
1383.23007617632,-0.46345169936775
2225.929816641,-0.779333120783685
1812.78184501519,1.28033223696442
1712.7364835871,-0.0145269806470969
2237.237919859,-1.00696758055754
1851.46481656144,0.485475064907797
1936.1388234016,-0.0173590227107941
1806.17148858699,-1.41137535586877
1317.24509439264,-2.1968891087661
