# Simulated moose data file for batch processing
# timestamp: 2021-05-20 15:23:05
# MM
# ------------------------

"Cranialvolume","Mooseabundance"
1619.41890137053,0.355898734705119
1716.51000995768,-2.60891392212967
1945.40508019154,0.823512713322685
1609.20568996579,-0.470236543136809
1849.60340022293,-1.8417187543145
1854.51745066078,1.46999925987868
1691.46840810816,0.399838402970822
2005.11792562558,0.418755822519303
1929.66852502652,0.495691012696547
1352.70366026088,1.71240997046388
2003.88337185999,0.290972839635634
1405.28391789629,-0.148675570055637
1634.88931502576,1.23750320982089
1811.78182907113,-0.593074582348904
1808.98552337906,1.01302678914626
1443.71231658042,-0.269886996007602
1928.21257027264,-0.792494113500272
1396.77724558429,0.272714605728002
1842.76812826778,0.15487950491758
1710.27781805651,-0.758276260614669
1523.43371112567,0.350543095708305
2089.51522436375,0.391612845322463
1586.68651327662,-1.93007231985278
1519.93560891902,-0.38630987602973
1956.78425147518,0.0956518337532649
1854.74398926993,2.36465825241037
2001.66754497388,-0.483242958663841
1483.11994405217,0.296287838548617
1702.41178195751,2.14630479850067
1450.3084143588,1.64490830179166
1675.58678987073,-1.99735203423227
1956.08531774105,-0.766703256966455
1756.10426785306,0.123267021568424
1912.12146610972,1.42463639161555
1606.91075649678,-1.86365832453257
1708.77115010282,0.638619778311028
1846.77546894905,-0.702796367896602
1944.38524316112,1.46030066010407
1916.36573469349,-0.637071207883249
1784.48182055872,-0.894223015066676
1984.67268258483,0.00124928439507865
1772.36018526038,0.250601531174132
1394.31202835314,1.75011857573223
1596.84399768364,-1.95736802380391
2041.88486909787,1.11233101556006
1664.73369644376,0.0606439946427286
1558.4689747785,1.16286788598602
2199.6313035676,-1.61505968066562
1858.24232280348,0.640741734517716
1656.22096454774,0.0451721933210548
1592.76847047243,-0.104964686328051
1426.6130521695,1.28664947977808
1746.82686721582,-1.22771409662797
1821.79279030429,-0.44569904030113
1446.35797818688,1.13028153584944
1766.7210360476,1.29160497512393
1881.20461980023,0.579254819412507
1845.49519232354,-0.754621872298105
1539.9902821227,-0.680099805609333
1437.87802303532,-1.91790495141544
1657.2383455364,1.87713552119772
1700.81452993676,-0.652395414948297
1882.07171686522,-0.60991220090152
1588.44748850443,-1.09594334526196
1808.93794082625,-0.425232869385062
1458.70768825721,-0.0107913172123756
1321.94748790106,0.612213422640513
1732.47129887462,-0.0675889864080739
2002.36569097572,1.23265215916525
1502.7264808813,-0.578467078475831
1658.03344305689,0.7769154063071
1502.04227946658,-1.35759217005052
1660.58642309193,1.5243160744612
1814.68261876522,-1.09018273148114
1426.94382272106,-1.36863998280507
1776.0615509101,-0.554299291794887
1514.4929554101,1.25185130329717
1638.4677986244,-0.527649837409369
1638.75515130117,1.31501903214034
1676.61033278204,-0.989264707411093
1773.05976372635,-0.946078386908611
2040.17009716762,-0.882219918070026
1563.49329223867,-0.463295606064767
2209.27905941973,0.414232938628585
2022.75790620312,-2.44839940070068
987.95750863648,-1.72606963880071
1981.62270256972,-0.112530460032909
1906.99031514199,0.338182272989824
1812.71983336787,-2.5979747025864
1515.27673928656,-1.30638625629261
1587.79205794181,-1.22751249184641
1530.90850878718,0.287605030556132
1993.50042385157,-1.9966359694319
1572.09935353738,0.397366792926863
1594.12820420091,0.346023561306981
1742.79912683737,-1.86611106377162
1365.34731946687,-0.364210395062999
1482.86721376396,1.51263638500528
2152.19685880305,-0.542781016157758
1588.73162283078,0.648741718747904
1815.75795069111,-0.981078927843632
1689.16383313914,0.41466164102049
1873.14175130635,2.40622564350117
1922.41731105516,-0.450584890664488
1549.865716214,1.29023499478331
1575.08343059963,0.388811904390816
1659.14271195628,0.764593434023455
1779.86140882455,0.474393222979653
2205.89591627314,-1.52981906989806
1783.48856903229,3.04216155514873
1773.0285648989,0.84608917845857
1458.4447495827,-0.150054156641141
1811.85187805449,1.09290153679483
2303.04206058082,0.668929765979557
1966.87366967717,-0.45274936120716
1634.15164898613,-0.104150041446208
1648.46154743577,-0.453382958965256
2174.82547141699,0.362474340044098
1704.11694006163,-0.162385217754746
1632.29681615103,2.11772315781323
1517.16031106306,-0.151959684534248
1440.51115160398,1.20646945281524
1717.69223445269,-0.371145519091662
1574.65130660942,-0.542193809950279
1776.17949839079,0.107793834365487
1772.82693589758,-1.00883848618124
1566.47063391902,0.229039908358253
1275.56950119383,-1.05105982756138
2213.64161074779,0.91346720841032
1627.00771457186,-0.797839284971866
1854.38346487975,-0.100794887622064
1214.74236203721,1.42041074022474
1856.14248240545,-0.0815742802765508
1765.1778926495,-0.255329593109605
1381.27438067729,0.079937585082813
1602.87821594139,-0.258794069199343
1673.98058463755,0.717924906041711
2194.61566045575,1.81071851282601
1937.24308254745,0.513443668213139
1604.63635486426,-0.54913510170537
1997.60293229849,-0.702154958601948
1766.14901797717,0.830786178409901
1475.60201826106,0.558429779192797
1227.58539062168,-0.196259898990896
1834.37625075766,-0.316669119624229
1744.04389469408,0.525191581281516
1431.62697468523,0.760926987926974
1885.87379885081,-1.47478516914445
1739.37188601626,-0.79332403887313
2023.29370053548,-0.722996565169255
1866.07990908327,0.453163570222248
1211.82623675976,-1.20598146487365
1877.18737159077,0.112004963663193
1646.88890708098,-1.43584520957175
1647.45085281178,-0.752957000714989
1619.81611049088,1.86943344168622
1732.166691218,-0.473202885756635
1531.00355178982,-0.420468465462569
1640.23893826067,-0.942229356274754
1642.94734024516,-0.256968811785391
1857.37737392285,-0.477816025055477
1963.61448601122,1.66772270250787
2083.04301079254,0.0512390898067533
2002.50329399347,0.720870030285068
1806.6575826395,0.77331016758412
1524.43128042949,-3.42050437184609
1892.34481110541,-1.24808284669425
1503.68502331637,2.10152406929344
2159.72363844193,1.91997026317144
2395.63976332816,1.49772219095437
2225.55600495298,0.590665193771498
1590.39955545689,-0.750571103293784
1586.61906125177,0.686923150845018
1587.21222403005,0.10280935344425
1979.65440121262,0.731701425072357
1417.39746527935,-0.913694074328307
2049.64051041737,-0.928111153962143
1303.94706769989,-0.238147547816401
1920.52536027193,0.73613005134562
1885.98419701944,-0.0959272480675418
1821.47645405393,-0.653072999889137
2138.79021286526,-0.571614371084771
1212.2363904916,0.0292236026582721
1650.0636142287,-1.69103021310216
1679.05675971082,-0.549425393393782
1455.49050250302,0.531834705990267
1833.04471866567,-0.408061620427411
1916.97399822094,0.18646978533523
1704.88084713659,1.34708694653924
1653.63889989558,0.985760829534494
2100.96114759479,0.21420122327375
1771.01957234871,-0.812185965149952
1567.6117708007,-0.132785027961811
1585.30559987373,-0.87511288454561
1587.22748684316,-0.731628425913719
1882.51822857513,-0.223335693996589
1703.81247418626,0.089083190523716
1834.09791267439,0.602934420755318
1980.74211053185,-0.57044505747358
1767.13422744438,-1.65438328032489
1300.97511805917,1.33458761806426
1488.17100844846,-1.45058816120655
1458.55387859008,-0.260149345108394
1903.4241956488,-0.534091753508648
1570.93579190045,0.480069180869572
1461.42095503807,0.705386781047573
1809.28282213682,-0.362840816474296
1711.0030316593,0.955708408852665
2070.38581061767,0.972192374698056
1642.65296925176,0.00582140881120598
1769.74123637411,0.220928192370918
1932.79194492749,0.319735995503699
1970.63653350338,2.14913362584664
2050.62194011474,-1.58264548298706
1860.97297509436,1.0051796378478
1578.49377546112,0.345774997696815
1452.23374918902,0.35546498082877
1637.20505493717,-0.697696280197782
1630.74618416894,1.55264839844351
2128.51171893275,0.0684219434266373
1874.28117606531,-0.387803611169043
1979.56765490443,0.690162439358022
1658.52859487963,2.03105362400673
2043.93903569299,1.11867722940609
2209.75962019689,1.09870863455287
1826.58081896232,-0.335944358979727
1600.19972357328,-0.119962470167264
1788.43284110925,-0.187121712066423
2224.65306592724,0.472025798834469
1343.39439861781,-2.5506643623421
1914.08911815329,0.673485904550518
1833.51601781619,1.19302134144283
1578.29475239986,1.0999323604807
1774.16304816269,-0.453301633215019
1748.16558176186,-0.756261951135869
1954.63385703826,0.29789686783518
1832.51766934491,-0.631314138530992
1510.91865713336,0.0231381138990588
2292.95081342194,-0.933669852553658
1733.04119627422,0.805205988556647
1845.23611089895,0.299357685369137
1725.1122709478,0.525239095426755
1812.81148533545,0.260573128123978
1721.73357464456,-0.899295307408481
1476.05977634049,0.25736857865793
1894.63179915698,0.292644556711205
2165.4156743096,0.458005645375704
1731.81236759254,-0.639977108535705
1495.80119345385,0.730704418904823
1667.9421666066,3.69933719121488
1610.06778981601,-0.914624539843676
1525.16024067965,0.413600392590904
1044.12084589972,-0.19954933372707
1934.48758971572,-0.367438734308487
1571.69197504714,-0.376266928905683
1748.82400256648,-1.4333128337018
1948.05799792773,-0.75877482403324
2055.47425087929,0.144525489332563
1969.20481947525,-1.41505026114932
1641.23334054362,-1.48252441572793
1947.83900983492,1.29542521518922
2128.5893307289,-0.228333272119687
1095.85560168186,0.618640072497606
1559.39931051824,-0.0628546466409202
1519.05566429691,1.20937260698035
1808.4915659643,0.755065102493888
1470.30008358856,-0.850894845830202
1665.55399434269,0.251937862073201
1378.34784492441,-0.097437057690439
1575.82233687849,0.448723264228326
1461.52516051695,1.85152887923935
1584.95917696834,1.21502032073564
1513.13826586211,-0.794080321307558
1753.69310776265,-0.908614124805398
1542.29847479862,2.68104034054383
2007.54574216453,1.96052063990455
1684.61734826451,-0.268173928568795
1817.96532366194,0.164848175004432
1776.70677384669,-1.64530207436024
1848.33440215571,2.70985222953515
1239.53899100513,1.02620836283989
1552.29193356463,0.963737853782188
1986.45287227106,1.53066657789036
1956.42860544106,-3.39115205259929
2074.9634681666,0.00804368062184952
1447.52105087311,1.61897954184208
1862.13672992047,0.723343314933944
1756.07072548598,-1.07960086528362
1726.75766655813,-2.05023931669158
1305.21796939662,0.249587173507957
1722.51403891763,-0.377555518694367
1434.04615358405,-0.478639317602787
1797.2199016541,-2.14400128146742
1687.97867055312,2.10109536455934
1629.20999800755,-0.280395177715564
1627.50506992439,0.167754496083686
