# Simulated random data file for batch processing
# timestamp: 2021-05-20 01:35:46
# NJG
# ------------------------

"varX","varY"
0.279120932566002,0.996865946799517
0.289879710180685,0.56200798926875
0.740526385372505,0.874652532394975
0.50073473341763,0.390522543806583
0.228940669912845,0.518834602786228
0.444807714316994,0.694422330707312
0.143019741633907,0.96821152116172
0.889887767843902,NA
0.986349914455786,0.0684019499458373
0.6447986245621,0.934629497816786
0.709007989615202,0.0160225974395871
0.977832484524697,0.779520139098167
0.257081164745614,0.527544165262952
0.404379519401118,0.0942038341891021
0.230054762680084,0.575582222547382
0.0167583166621625,0.333853471558541
0.709331666119397,0.949758224887773
0.177350358571857,0.810265228152275
0.808094946900383,0.788077072706074
0.291177804581821,0.774702810449526
0.552625791169703,0.642984149511904
0.111021031625569,0.250264316098765
0.150246050907299,0.394325901055709
0.172353379894048,0.782447430770844
0.447051149560139,0.624146374873817
0.263340255478397,0.899174395250157
0.815649405587465,0.522246254840866
0.842604207573459,0.533099155174568
0.948271371424198,0.201465757098049
0.365112355677411,0.553798759588972
0.298939631087705,0.589513728627935
0.0265028902795166,0.135142104467377
0.321835125098005,0.484810750000179
NA,0.74233983666636
0.2642544999253,0.552351323887706
0.255664330674335,0.899114307947457
0.616252080537379,0.679303755518049
0.710765033727512,0.348010144429281
0.742257205303758,0.687352558830753
0.707312549231574,0.79427494504489
