# Simulated random data file for batch processing
# timestamp: 2021-05-20 01:34:04
# NJG
# ------------------------

"varX","varY"
0.671325504314154,0.49716183799319
0.673861674265936,0.0912138929124922
0.1899479534477,0.470141323748976
0.422304250998423,0.880885292775929
0.809074147604406,0.323430665535852
0.608575428137556,0.89107497013174
0.862433785106987,0.424067498184741
0.371104615274817,0.0151772501412779
0.46351146697998,0.229789263801649
0.549965965328738,0.241907004732639
0.984252709429711,0.793502497021109
0.627743888646364,0.183306486112997
0.26912301289849,0.144096255302429
0.0793982290197164,0.131014714483172
0.45107574458234,0.155004899483174
0.3633313246537,0.417099629528821
0.657518019434065,0.0516307908110321
0.135003426112235,0.430762274190784
0.212948829401284,0.0904516635928303
0.964450957020745,0.735456864349544
0.138135893270373,0.518095162697136
0.574147233506665,0.599390884628519
0.775401465827599,0.581517181359231
0.955890423152596,0.661656822776422
0.189213966252282,0.0636883191764355
0.850303832208738,0.805736261187121
0.352160720853135,0.801941602025181
0.128999070264399,0.656618964625522
0.246434793341905,0.128101558657363
0.814577330136672,0.488950074650347
0.0447788166347891,0.224673610646278
0.689874120755121,0.035829276079312
0.972941504092887,0.146938162855804
0.671074969694018,NA
0.582424759399146,0.512564501259476
0.74410865129903,0.378141421591863
0.108894388424233,0.846633587265387
0.0738265966065228,0.682622749824077
0.121880765073001,0.701065140776336
0.236348885810003,0.355549113592133
0.479150076163933,0.130369975697249
0.348886132938787,0.00346126570366323
0.289940348127857,0.713702518958598
0.587606701767072,0.70123861450702
0.869189282879233,0.764242188306525
0.773638126440346,0.10579552128911
0.5744252668228,0.999708017101511
0.351945456815884,0.652086469810456
0.463591649662703,0.0369170231278986
0.942731965798885,0.651524524204433
0.560421895934269,0.644235027953982
0.30660414416343,0.315142112551257
0.075510649709031,0.890014463104308
0.811576053965837,0.412693776655942
0.180187029996887,0.961816559312865
0.184447197709233,0.178508753189817
0.92706337547861,0.967995091341436
0.445951602654532,0.453635479789227
0.950317292008549,0.0357498188968748
0.135364594869316,0.785511787282303
0.663255267078057,0.313066635746509
0.511598375160247,0.967924338532612
NA,0.0310649464372545
0.440411740448326,0.0156362757552415
0.281494324794039,0.612846248084679
0.524465325055644,0.298781495774165
0.250873189652339,0.813586653210223
0.488830202957615,0.963157641934231
0.0644080673810095,0.636005275417119
0.305252879159525,0.164491797564551
0.66071490617469,0.623472039122134
0.298380110180005,0.135259642964229
0.295878692064434,0.0722461321856827
0.0248818092513829,0.170612912392244
0.109214278170839,0.201178945833817
0.338234697235748,0.289564307546243
0.700942733790725,0.813476800220087
0.349115235498175,0.229707355843857
