# Simulated random data file for batch processing
# timestamp: 2021-05-20 01:35:46
# NJG
# ------------------------

"varX","varY"
0.0962365765590221,0.6712105947081
0.695246844319627,0.220201696269214
0.741935142083094,0.626833300804719
0.807117873802781,0.613153566606343
0.309795934008434,0.784380758646876
NA,0.0617386961821467
0.928568799048662,0.762193150119856
0.264012387022376,0.523468618514016
0.202066875062883,0.36595572438091
0.438792926259339,0.49257081001997
0.3010381704662,0.738798644859344
0.780786969466135,0.253508967813104
0.645966101204976,0.414161837892607
0.720399246551096,0.476655842270702
0.729038090677932,0.28914855257608
0.283264589263126,0.164962730137631
0.32538079470396,NA
0.551257804734632,NA
NA,0.785378240980208
0.881109727546573,0.268802613485605
0.778198118787259,0.140357210068032
0.232304505072534,0.582529572537169
0.492333080852404,0.693748785415664
0.81026955251582,0.74248653347604
NA,0.45626693405211
0.730671246536076,0.297821272164583
0.703664848115295,0.977700419491157
0.520225618500262,0.61139218439348
0.814861444756389,0.119393824134022
0.930551053257659,0.146520373644307
0.335667890030891,0.990822396473959
0.573048686841503,0.558247030014172
0.254237782908604,NA
0.382178654428571,0.396719424985349
0.160451501142234,0.394017970655113
0.459536751033738,0.300176448887214
0.656818700255826,0.204912190325558
NA,0.018589380197227
0.563139756210148,NA
0.115937249502167,0.793907420476899
0.0060359351336956,0.617114515276626
0.186017402680591,0.245060397544876
0.999830813147128,NA
0.924130111234263,0.475865282351151
0.427698822692037,NA
0.806609237799421,0.845660311402753
0.267608979949728,0.366160090547055
0.104023917578161,0.707973440876231
0.636013788636774,0.169887830503285
NA,NA
NA,0.107792790280655
0.777912711724639,0.20286198426038
0.960348710883409,0.0381243748124689
NA,0.842216614633799
0.265418816357851,0.605772531824186
0.455483444267884,0.671771893976256
0.605583019321784,0.877317901933566
0.152908773161471,0.464685385813937
