# Simulated random data file for batch processing
# timestamp: 2021-05-20 01:46:44
# NJG
# ------------------------

"varX","varY"
NA,0.769212204962969
0.123399189207703,0.335821288870648
0.906827943399549,0.726760242134333
0.226162125589326,0.954192800447345
0.166474711149931,0.407701140968129
0.758027427364141,0.673345170216635
0.154650568263605,0.00162847014144063
0.556729084812105,0.333495903993025
0.872909006895497,0.524836417520419
0.653935743030161,0.50994690367952
0.989915916929021,0.855225484352559
0.818574028089643,0.687121523777023
0.0776902122888714,0.648897531675175
0.373783835442737,0.381729194661602
0.617753935512155,0.329098216025159
0.905898542609066,0.279967752285302
0.64364139479585,0.12712313584052
0.0678862798959017,0.055480157956481
0.0998558232095093,0.8741089112591
0.426953238202259,0.359230623813346
0.757809828966856,0.899489880306646
0.433423501439393,0.296010952908546
0.107247656909749,NA
0.670623580692336,0.591471206396818
0.0380386530887336,0.155124133918434
0.204252163181081,0.474594412837178
0.953211005078629,0.484417991712689
0.0716013289056718,0.860898368060589
0.0550268064253032,0.939926012419164
0.560865270672366,0.116456363350153
0.384338104631752,0.203340656356886
0.213547276798636,0.616416816366836
0.973763468675315,0.0301918049808592
0.209008006146178,0.700416856445372
0.582477191695943,0.54154944117181
0.61730371392332,0.631382296094671
0.458149897167459,0.0647925906814635
0.234929809113964,0.41570902033709
0.720806611236185,0.107823922066018
0.862737858202308,0.912667030701414
0.183894720859826,0.980189927387983
0.153668434591964,0.262089046183974
0.76267760223709,0.247700178064406
0.369368649087846,0.312483735848218
0.751913431333378,0.986042587319389
NA,0.563952959375456
0.998582912841812,0.355063040740788
0.562817476689816,0.293721242109314
0.2282251031138,0.680434205802158
0.223508722847328,0.544305682415143
0.758250472368672,0.30159516306594
0.601263832533732,0.156342547852546
0.301291232462972,0.97272436437197
0.465590671170503,0.407194387400523
0.921376164769754,0.287643626565114
0.144510829355568,0.736735331360251
0.408938808832318,0.694083908339962
0.203425766900182,0.681003967067227
0.0996522214263678,0.480203131446615
0.0978804465848953,0.0362685786094517
0.718764469493181,0.69593925983645
0.380405553616583,0.613579735159874
0.460939606651664,0.336589550366625
0.0435989894904196,0.576527037657797
0.622363381320611,0.452868107939139
0.46880265395157,0.187716186512262
0.299678526818752,0.694207416847348
0.268824105150998,0.656597814755514
0.175874945241958,0.656908703036606
0.630389738129452,0.131680253427476
0.25601593288593,NA
0.129620346706361,0.791848049033433
0.928656673058867,0.921155988238752
0.789194035343826,0.38848822703585
0.752537968801335,0.388592482311651
