# Simulated random data file for batch processing
# timestamp: 2021-05-20 01:46:44
# NJG
# ------------------------

"varX","varY"
0.186600357294083,0.900198636110872
0.672814338468015,0.590557327959687
0.80028847255744,0.154581255977973
0.792288469616324,NA
0.441128940088674,0.242792894598097
0.659216225612909,0.474790051579475
0.83594983140938,0.090855602407828
0.402928180294111,NA
NA,0.473250786308199
0.231849338160828,NA
0.332101996522397,0.229989787330851
0.904283591546118,0.733700085664168
0.259703617775813,0.519334720913321
0.860756755340844,0.368893860606477
0.851473504444584,0.319826774299145
0.931516725802794,0.871919471072033
0.466569849289954,0.976773042464629
NA,0.163218120811507
0.475477872183546,0.911509267287329
0.0492656480055302,0.0673814027104527
0.274705942254514,0.020892760483548
NA,0.590562300058082
0.0537214260548353,0.908472372684628
0.244271859759465,0.461017902940512
0.125402407487854,0.246273290365934
0.158702639164403,0.984523038845509
NA,0.0787585694342852
0.265509328339249,0.0852932641282678
0.741894804406911,0.39222114533186
0.841938917757943,0.158129041548818
0.196058142231777,0.254658628953621
0.996867696521804,0.113433137536049
0.646985176485032,NA
0.209103039000183,0.898513089632615
0.398492787964642,0.819996390491724
0.580580483190715,NA
NA,0.199460852658376
0.18924762820825,0.0695353613700718
0.0744068708736449,0.869021580554545
0.913821869296953,0.400682118954137
0.294566151918843,0.986919609364122
0.625824162969366,0.106814526952803
0.577517262194306,0.534092982532457
0.448180438717827,0.693757133092731
0.0108339972794056,0.0708182374946773
0.470260707428679,0.865199026186019
0.0395067224744707,0.573424711590633
0.458941179094836,0.600828092545271
0.80370136979036,0.809487647609785
0.012620841152966,0.268750312272459
0.118725502397865,0.228509216336533
