# Simulated random data file for batch processing
# timestamp: 2021-05-20 01:24:08
# NJG
# ------------------------

"varX","varY"
0.350260886596516,0.817093962337822
0.594765404006466,0.824066044762731
0.942243149271235,0.672452422324568
NA,0.915768886683509
0.737427880289033,0.203368960414082
0.94102021260187,0.269238417735323
0.938041240908206,0.62252923543565
0.0302157229743898,0.925805904204026
0.645382418297231,0.981329685542732
0.20619292370975,0.734481706749648
0.548620398389176,0.818524402799085
0.933601875556633,NA
0.146229289472103,0.675768286921084
NA,0.222461104160175
0.294288488570601,0.96741650858894
0.87372688553296,0.585472706938162
0.295225228648633,0.841641069855541
0.502746673068032,0.673514704219997
0.031717095291242,0.45228286110796
0.0780462592374533,0.0100312838330865
0.511030726367608,0.391671451972798
0.0808011547196656,0.633980748476461
0.223267970606685,0.365950260311365
0.57623636117205,0.0163912619464099
0.837801050394773,0.539943671785295
0.155518807470798,0.922963252058253
0.379398919874802,0.125655333977193
0.798308311728761,NA
NA,0.810545526677743
0.713733263779432,0.124523106729612
0.0971264669205993,0.0259774853475392
0.709422854706645,0.0436795859131962
0.454272451344877,0.756724482169375
0.559884644811973,0.59412304777652
0.842383311362937,0.895752271171659
0.538136718096212,NA
0.11887940322049,0.768761590588838
0.156076353276148,0.795994258252904
0.0475348124746233,0.206697300542146
0.448274889728054,0.117141253314912
0.6564776673913,0.97313580615446
