# Simulated moose data file for batch processing
# timestamp: 2021-05-20 13:48:20
# NJG
# ------------------------

"Cranial.Volume..cm3.","Moose.abundance..standardized."
2062.54876478399,-0.416460553004552
1891.41396775979,0.768824158938344
1528.74879536301,0.241989234977301
1842.6952564519,-0.717013815216974
1582.25038710584,0.812033291350301
1564.35653537863,-0.633733177929393
1379.50113915178,2.13845393599164
1595.5894162172,-1.81291437093186
2196.88802620954,0.422659079406671
1797.47236482374,-0.215699726628007
1486.53402829628,0.715899014224916
2001.85352609031,0.690154689905789
1664.61686124644,1.39685192369995
1539.93108322063,-0.293212192635972
1306.85501444782,-0.249071901009948
1809.3614519757,0.406274032451785
1452.07981092164,0.311581174922094
1733.98346421438,-0.105940736682995
1367.65482976849,0.116602336145815
1782.33775383743,2.08894703311487
1917.61421139314,0.097958337068226
1854.68311460537,-0.374642976058559
1633.6184173404,1.28094619517811
1759.96786550367,-1.00076659710238
1652.13258012063,-2.15036166703622
1462.51634099599,1.25151504971006
1782.58729181212,0.382467360041122
1843.93221923459,-0.822342855778922
1418.71018405252,1.05956528764954
1653.10332454459,1.86723943418947
1755.31848783882,0.626248996644703
1630.26956287929,0.304192995918464
1525.94058796967,0.467346603473246
1052.69651703585,0.0313249372655281
1970.27988888554,0.789027186010606
2003.08596037692,-0.96591344543969
1539.0875942245,0.432319383972145
1566.16671496181,1.32328090112868
1601.71593583659,-0.0270158920950456
2245.03890587589,-1.71118556277165
1772.56415648906,1.54189600512681
1735.04975217092,-0.544748973970134
1537.81609425875,-0.489711854203592
1956.04551944738,-0.109357203942169
2023.62892095973,-0.241974135843907
1652.58032420879,1.95812581885201
2459.12669997611,0.62897183877652
1643.80501998084,1.47909404296136
1418.62525708164,-1.31150946549445
1955.36086611913,0.510048101061407
1602.27929107368,1.06178582978457
1767.77400530504,1.40251329899542
1248.32974936464,0.695773155516559
1580.57916380989,-0.766686635557082
1682.97574426751,0.760717166130349
1054.58110202768,1.12452716920626
1805.43058438078,0.496030864542573
1585.25590595839,0.165313829557988
1425.76271556799,0.909241508813224
1997.3541743974,-0.692520575496792
2081.9198924332,0.397015335965364
1580.7423525351,-0.140823831478
2075.97523925391,0.820190049044824
1927.00870983147,-0.105423167019984
1661.32826487126,-1.24448330129553
1589.12292946968,1.45888765092303
1607.94902594175,-0.472105815222365
1662.00998821872,-0.304546717106845
1636.32133114049,-0.242610252614861
1773.50766813128,-0.68648512421508
2090.71663514116,-0.979697480153569
2042.06638493723,0.991211583493896
1604.26268559768,0.00216483663462935
1533.75639605068,0.3825509698542
1884.55206130925,-0.530445470424852
1536.68852474043,0.863585265297649
1954.98955757222,0.036211683094168
1496.96768132281,-0.226055579982543
1719.38427693917,0.019437194617272
1660.16388209398,-0.857328042906638
2112.79273640488,-1.88043667193291
1656.29464753955,-0.830103399556608
2031.94058813264,0.56350915637629
1877.70005684426,0.282210801211195
1885.3158466792,-1.82436014437196
1961.96834194857,-1.71359023486119
2198.98235311059,-1.22055296200336
1701.7227046099,0.151305227846763
1214.40766892369,-0.0513818544780321
1942.08927271162,2.18590129404551
2154.01325987097,0.31664649085744
2504.85628366519,-1.32333351133925
1472.92059190596,-0.302309631792941
1421.13835099683,-0.28825071373569
1174.68954633696,-0.17687417491533
1086.89340986751,0.262673751217121
2029.79440828855,0.395194030432756
1903.52525350324,0.188113954465191
1808.48728465683,0.358851378192702
1934.62862700279,-1.2214434895805
1685.41415597498,0.145717472639653
1661.33142401763,-1.1787448242432
1751.08039232725,-0.75210249743221
1531.03800443057,1.01698240744593
1634.54735744548,0.866534325752956
1326.42085198004,-0.00303794387788164
1463.88803649293,0.345247399029754
1737.42453253153,-1.22478539974383
1579.56753639784,0.165964223917479
1736.55334281073,1.12506302712222
1689.48560618464,0.0707305132825737
2075.97943091866,-0.490446754196736
1552.05512146929,0.464404782864074
1804.50663533644,0.229830933709777
1721.47092726935,-1.10010710359295
1357.23448549354,-0.590143681532772
1730.01645513457,0.452129890631731
1655.82078148996,0.793684808232453
1957.73821472012,-0.305528808173914
1268.45096062326,0.369300787766932
1415.79740834257,-0.265582376731505
1805.6255589966,0.298114476486343
2067.91221789258,-0.462845155390685
1985.38292524135,-0.926589677800184
1973.91253390585,0.0425760419924592
2057.85187748783,-1.16228859286489
1908.20042901119,0.362886391868168
1272.32553003367,-1.39002390647334
1642.76648422797,0.189101973870223
2115.99756752064,-0.91320608819249
1645.13986928276,1.4210223612466
1381.5531635179,0.197624543367195
1803.10523635483,0.494427569586709
1702.69036907231,-1.25820146834036
1887.39303139976,0.890804005592567
2081.91139408355,-0.630493789903639
2021.49529677572,-0.259673553671867
1377.65141068892,-0.408994056693525
1583.89740648983,0.59358224536745
2017.25586475152,1.81624660584466
1867.32022558241,0.0158743433467323
1868.50925111592,-1.08581485845634
2121.56241147514,0.47511647030801
2043.06356324405,-0.849589983080884
1490.36573064969,-1.39305115098855
1594.19188693653,0.456771783758123
1654.06540058868,0.802598659692298
1713.69746289786,0.751442579036248
1781.78382700941,0.0262199621793252
1807.56600460933,-0.267826721496568
1636.8101470367,1.17635264389932
1385.47515375475,-1.32377824178983
1567.94681638615,-0.0520128847542845
1894.93797450073,1.30584894829646
1776.02296071544,1.30227165958823
1540.36395623149,-1.51517647121851
1533.08751681447,0.847305718796492
1805.51718276208,0.141974034698568
1933.17818474622,0.447881064300101
2487.28933283662,-0.511901221640308
1846.17862417212,-0.0793364049647281
1642.5093634376,-0.777194024802089
2004.73414994529,0.742236709745076
1352.22619364081,-1.5554566997042
1529.62303408519,-1.48079794216741
1647.23651412071,0.458357612914575
