# Simulated moose data file for batch processing
# timestamp: 2021-05-20 13:48:20
# NJG
# ------------------------

"Cranial.Volume..cm3.","Moose.abundance..standardized."
1591.51316876537,0.37070969070181
1701.34556960433,-1.75448038146651
1588.84301087647,-0.0986101917825127
1486.06099518349,-1.502239743042
1293.91207634055,0.771512607937329
2105.8678637636,-0.337190029163669
1650.63494466151,-2.30884664119924
1884.5638513422,0.5641416857325
1981.00317585765,0.743536289455114
1471.73683994783,0.377790843683765
1547.49313023516,-0.125847305175952
1325.30094312048,-0.133411717051468
1627.34663793652,1.36403868710928
1907.56517464952,1.21684013505048
1474.02281384103,1.80254040212765
2032.139803764,1.85922716190976
1690.33850568294,0.734410467987928
1559.64002075003,1.14044863351374
1940.35141480307,-0.80088601704497
1728.06428965908,-1.11178074239332
1731.13137275008,0.36992062729359
1585.02743528023,0.744299150091164
1105.57830352767,-0.178884531466607
1203.11851996712,-0.447682541826925
2252.65189919393,0.548280622613943
1668.4145282869,-0.73266651334774
1342.08058343447,-0.285185651215543
1937.98696877558,-1.26725187170048
1780.14785982782,1.45571432792119
1672.23053025461,-0.084416325089101
1910.25048039895,-0.012062823820741
1564.53301615992,-0.0983648233699833
1847.93451142584,-1.13512571667833
1834.76405431521,0.70468623380808
1846.47555887961,-1.17384011507229
1871.00160311067,0.0562896087751853
1813.8144063164,-0.742995677973616
1594.4289309038,0.270955535203276
1766.5157953923,2.30788557929406
1723.4161286948,-0.62016089146104
1907.61729805932,1.0635305558072
2147.25365366703,-0.838876309014003
1653.81002194575,-0.923734464839
1957.06491603787,-0.790783099116095
1436.15327265489,-0.237412980399725
1881.06683797899,-1.81021492198234
1805.83682987235,-0.888196714104761
1941.90219143876,-1.02837416265283
1560.0752992498,-0.566691244922097
1550.45603525671,-2.14401876551602
1149.10364861617,-0.687729064644422
1857.44492970643,0.401910641249883
1952.0492788715,0.0966000363836239
1818.9579028822,0.156184736928194
1693.98097169456,-0.286270377265929
1381.04054301867,0.858523351001688
1507.92815096708,-0.571009780494711
1367.327920722,-0.221484883494555
1177.00455615063,-0.612600439031218
1990.67808210905,-0.229020238047011
1510.77989028227,-0.887616171167907
1796.89257651344,0.203709263733418
1778.77407072705,1.5682414226397
1965.03710259572,-0.605622335420639
1473.21115074792,-0.690440288642336
2321.42045669788,-0.307205204736813
2114.11033951376,-0.457824776020851
1447.95172201337,-0.187023229988404
1636.67786522209,-1.80608688805256
2028.45572421196,-1.02370592847278
1750.77754471118,1.7420129267499
1443.25967599841,0.213263737014167
1404.44298343909,1.11548164948634
1919.77335673452,-1.05049476445952
1573.50576182137,-0.507221598979019
1968.70089289547,-0.149690774067545
2013.2526504566,-1.04339529265291
1980.93236054064,-0.732619362749842
2022.96390462469,-0.477480480390003
1973.39943241839,-1.28151289744536
1979.2181136285,-0.0151901312579958
1607.54323039591,-1.03149364240709
1575.96137673677,-0.94931204186487
1845.22651802953,0.254603078825418
1519.23080865154,0.291535013858274
1333.28835989763,-0.918797046509484
1657.03997946288,0.568848923349916
1684.63248253741,-0.000567956418174255
1510.99324224761,0.0374727703964089
2003.1370932402,-1.15093275959806
2242.46795213647,-0.410992934849747
1249.99434660397,0.409596782850058
1657.53485651384,1.20698728842791
1773.60447608997,0.719247562728424
2078.83322326925,1.73970467924029
1610.09363624012,-2.13094160170289
2024.66376077883,0.281804865485595
2024.82210692269,1.1331743279305
1589.20290227018,1.69298195885025
1891.02815029524,0.365728275353977
1605.86340245327,-0.943560551190216
1940.20153251047,0.735269131594007
1668.6834231313,1.08772540770777
1839.10613512862,-1.02846771041312
1870.78002813947,1.41151284612353
1905.68335518107,-0.314179845949857
1710.9723582538,0.265238656472579
2696.91681805866,2.40850606492348
2027.26523413873,-1.09360876528024
1990.2388819281,0.544199369952023
1951.01749067979,0.613638073021468
1809.76916247939,-1.72348790690684
1666.06919726269,-0.164901332765749
1127.87838961609,0.319258696876472
1607.17570798204,0.13719000974424
1726.13117474013,0.143350233300562
1252.32227097037,-0.475076550077037
2024.1992799649,-1.06869852563452
1624.46608781641,0.564980821015173
1311.78907701315,-0.418882782877815
2179.72533971424,-0.420894591305135
1918.23606442244,2.23172691573365
1926.0514692763,1.54763741121976
1483.82825231778,-1.62518780770964
1761.44449141137,1.28669937124197
1540.32387644779,-0.216247799272777
1885.88414741886,2.2273849374027
1716.19642751158,0.0730630796778473
2108.0643011098,0.296229783086732
1630.7832587044,0.727924996168381
1432.69063531457,1.40677304606434
2161.73576214502,-0.861591281151007
1456.77082917296,-0.481816995132615
1794.78076514217,-0.767268360270611
1981.09671799558,0.36570691923861
2331.60579579901,0.552184044450165
2171.09569722318,-1.45664572693986
1883.24134076848,0.717813285472312
1721.06019566182,-0.557194080382937
1558.03501162236,-0.752318087785733
1368.63435147487,3.67482798482174
1261.84037880332,-0.0270080440156239
1523.89475888921,1.26370472276409
1884.21283911323,-0.453231555187543
1481.0933429418,-0.263814062170737
1768.05350389812,0.175692156993995
1626.29176161741,0.502977955056462
1867.06124596408,-0.960558492761664
1615.79801605151,-1.66847494453428
2014.39139413048,-0.859838417780696
1348.68107704624,0.655643804998305
1711.65435987006,-0.889131350685361
2075.29047544444,-1.43399816559258
1976.477576441,0.51809558523871
1200.87909647131,0.224860152267072
1766.92017086855,0.395022852341037
1784.60665227765,1.33688044745558
1505.03174329842,1.67580037843705
1705.68457455742,1.11178388366312
1809.5140726081,1.17757715208628
1798.77709042608,1.21450762278918
1806.71067323385,-0.937110491710354
1750.84059740816,-0.589034024339729
1757.8279770013,1.70430680706386
1934.50205881985,-1.47121829485358
1886.97311035896,-0.0528513973403007
1592.26890249702,-0.621558335139629
1540.58840452774,0.732881386025148
1554.02062308819,-0.111435754729578
1807.48323220005,0.135162925251357
1878.44542201661,0.573186936109552
1390.45511734494,0.0443182019757006
1910.9915817712,-0.14434711891378
1853.74880280115,-3.21970364769392
2029.63803264856,-0.0542356186254735
1850.74618067517,0.437757494632316
1830.89763603128,1.40875755668334
1322.92875287605,-1.39273988698034
2028.70873387214,-1.0578025242807
1813.12429623947,-1.41636172802234
1487.17511583634,0.150725503381541
2029.34123260049,0.276674950177232
1803.57718749167,0.00752580806324165
1912.42844762236,1.48685318577424
1568.60320414782,1.88598195847571
2005.18800576464,-2.23122305838388
1387.15113230993,0.265943126348807
1726.81335608333,0.0504512475207559
1305.66057524317,0.149133310277079
1692.42550774504,0.271105385784581
1873.26983544033,3.97656323384817
1256.63236878585,-0.764185249342419
1946.30601655514,-0.623224179128305
1337.99722531197,-0.621181722221729
1633.02082523447,-1.73571664095389
1491.23470153807,-0.747587489267223
1792.06005902318,-0.401076155902882
2122.19378574559,0.971708133652873
1538.79162566799,0.153402785448501
2034.47893750346,0.191982871320404
2120.92663741619,0.466777521390337
1610.86611335381,-0.809343432248558
2341.05123145588,0.351076543518602
1712.97339883847,0.797547129983712
1753.69580725015,-0.470051600469263
1209.7483550167,0.304233327204627
1761.82584843218,0.331401154881776
2183.83612239524,-0.189655485496896
1734.21961362128,-1.03733834563012
2055.10781606089,0.238490702566132
1502.48568716931,0.497468635370251
1667.62222487337,-0.603587455055452
1614.12133900255,1.95651661513199
1855.70639663918,-1.05334876808238
2100.62486369056,-2.64267573793452
1787.24442330154,-1.80350186497641
1960.86756187388,1.18090370922836
1876.37496761517,0.167169615283045
2050.55153015735,1.7432714517851
1811.04097604342,0.704533061726674
1542.11374000517,-0.757937850968265
1743.81561921687,0.857559132933241
1121.74322960512,-0.0862430861061753
1328.57364824627,0.892600931416073
1599.58933171416,1.45443830902617
1845.15665274478,-1.1714605223747
2079.95801886294,0.0487552050130017
1506.50332389173,-2.61999007215955
1746.16612059913,-1.00288867473576
1985.44910201462,-0.732880652595164
1480.75707811589,-0.559404474324416
1837.14788932567,-3.96138692497062
1557.61213463788,0.321038695377829
2075.68625086886,-0.317343328323
1788.52148130993,-0.451893929225973
1803.04405647556,0.466301197162291
1632.71743747675,-1.42794898969023
1393.30490296778,0.25196526679701
1943.17061441341,1.24758477237349
1642.84829231005,-1.42177465888331
1834.04458009765,0.640547873917925
1395.14779995928,1.77348427828693
1626.37461038606,0.87705917664662
1531.98090210424,0.417930087250051
1853.01752270353,-0.403933532712909
1929.23781469074,0.0363565803922395
1456.56831730055,1.49704226756172
1467.87132269064,0.246963139632803
1769.0661918471,-0.0342448884031146
1857.28369882008,0.0503811635763464
1462.62553604971,0.542072656610323
1767.76649103197,0.580307213153347
1592.24030789065,-1.56030937720018
1688.72696754366,-1.1322855710396
1766.12288449996,-0.640068020867596
1657.6427827936,-0.331472713034618
1626.69520513321,1.27213937112574
1151.12303293467,0.156104129059503
1683.88000459653,-1.31051854927071
1804.60605991343,0.40184858697663
1539.73377303356,-3.22488370323089
1716.44562788669,0.452477308587937
1695.9611117889,0.209546716426619
2054.09649741652,0.181697629354008
1571.30721383937,0.541555536727259
1483.77537252743,1.08617795501071
1706.65793857464,-0.117352526840418
1401.89540971257,-0.517575793443352
1627.38130936785,1.91833221103388
1603.82550740922,-2.836731989178
1765.20745093038,-0.165549090143089
1715.25215380382,-0.16532710418348
1732.49946725546,0.815295299980767
1636.3816016157,0.237787566355534
1644.1261272998,0.662771100211863
1584.65187752811,-1.84346526673297
2021.87286529052,0.438898467102969
1740.29740883955,-1.9014525823364
1488.95153699457,-0.945339822362091
1345.9657026779,0.394720616567531
1625.10729921858,-0.116456649960045
1706.22954866902,-0.31969988547129
1408.80014840486,-2.38174938084995
1790.00011265681,-1.03166298759818
1844.77303266944,1.53977773717197
1250.54632811806,0.579904483255539
2187.38871271049,0.379364031591706
1573.04944528434,-0.504954865294791
1598.23806700849,-0.585518095090826
1490.35101815969,2.40308478201377
1737.21094359723,-0.167916545915741
1468.19225476958,0.0762350082316013
1877.44568641983,0.762653192091012
1640.25727704884,0.689022132657373
1735.32899775583,0.201501730658777
1805.43575903798,-0.535801551132989
1072.07614176835,0.625214892882347
1930.61263771328,-0.922326135800041
1553.85734758933,0.652485839255884
1831.70547185305,-0.440854003413223
1284.79839528805,1.07888580108111
1186.70174237008,0.37920113650139
1739.21030362283,0.312077149357994
1599.66549507085,-0.351707791965313
1717.60698118346,0.460922177358639
1857.09176724181,-1.4517328324993
1711.8106398273,1.58168294842646
1722.49060318784,0.00540154373122893
1541.26965955143,-1.11618858130542
1884.39920802906,-1.51561536154468
1744.92855008063,-0.0790493007084995
1495.44165282332,-1.19476739613798
1665.73590565143,0.26775693494138
2036.96003741321,0.391822283305265
1527.29309033243,-0.647321444817415
2314.79127221398,0.817596192848868
1498.85858470125,1.93722283156123
1740.02521382523,0.0386765335216171
1510.8280238192,-0.769870202535885
1837.85306183451,-0.749746981477948
2047.11272661732,-0.667030594858503
1926.66291020479,-0.831029755771162
1724.28061331171,1.58719528305522
1286.53785788427,-1.01691024084343
1896.12492757266,0.515701426568121
1367.54874802533,0.8237886324521
1126.43125481426,1.34107411553072
1422.11637908198,0.518527101248792
1806.42186514354,-1.20684345352092
1988.33673199058,1.12761023566399
1874.29999759904,-0.884156787653896
1936.97750195568,1.49765736944964
1477.05742725969,-0.550585417952813
1727.18620187298,0.362827674839217
1650.32214388668,-0.387432799425536
1691.32455317806,-0.0889204790804253
1555.75902051442,-0.448676652328937
1921.97812198358,-0.709362708709222
1398.09842100876,0.914291826855855
1761.18498735108,1.4839861517314
1343.11628000631,-1.16068362432059
2051.95996827927,-1.69342206834925
1793.57030384722,1.35981763200444
1568.03985344074,0.833909935400379
2020.9670809662,-0.622111969473857
1301.30794022995,0.496600747821744
1446.31617657403,1.42780501024863
1915.99372297651,-0.858961823448466
1888.69705191367,-1.14405898848647
1606.90872617745,1.21602378949731
2022.01848441891,-2.80653938346265
1746.04761843179,0.194066755604722
1602.54564239276,0.889191289044185
1672.51986141377,0.421746469681568
1552.7062228452,-3.20936446991679
1982.18777093066,-0.501330648753474
1508.89076600266,0.498471244642999
1345.40049343931,1.19626638077466
1764.34162499709,1.65375031926306
2135.60306945228,1.31628093835665
1916.36254123118,-1.44985665735875
1666.32168891264,-0.455863312999079
1503.80062508843,-0.362558808367617
1636.10712155503,1.27704797383271
1930.7673553377,0.263675393751865
2274.15161690467,0.818966779131246
2008.14785490401,-0.537692735137422
1645.05324927822,-0.565795876699082
1427.79025614577,-0.0307005674182132
1833.42347112431,-0.46305774864997
1863.41182634821,-1.15387147510468
1993.85130290445,-0.509726290001481
1852.89480891122,-0.469544364789821
1406.76054902233,0.555701761211535
1581.70971153015,0.224709039431522
1731.08535771497,2.16964864709449
1850.32463835928,0.909716545662922
1784.47362159565,0.994260341748905
1721.03750884463,-0.114019260975304
1806.04185814535,0.822030805317404
1471.66561810686,-1.35022223405952
2069.38422353226,-2.9500483968651
1141.3373079736,-0.347544943946323
1706.65569287843,1.82321904393487
2031.49281722769,-0.237665130732325
1661.98379142621,0.0666937804960245
1535.39192692012,0.175431742689976
1980.83160500512,0.419723172101412
1786.42653139261,0.652352482422216
1825.99795199245,1.01312183502155
1553.25342525588,0.132633315525118
1367.6704793008,0.0869855876028604
1223.82672262378,-1.25305494949671
1901.55692402085,0.536126464838915
1630.03211325037,-0.66343540852165
1126.62320227627,0.806538686176152
1593.12020810233,-0.767765016799562
1921.87838073559,0.713405219703884
1628.48433346235,2.15813287013823
1849.86181156346,0.635704117416958
2106.98111456832,0.752951022986148
1686.40605837965,1.24380956698889
1736.10966421293,-0.86878423064411
1821.2698236067,-1.52686733173065
1354.19137205774,0.161611753895881
1874.4853716756,0.0225699718826986
1785.02405717322,-0.339300877514314
1572.08850989717,-0.563333010185
1855.08161251948,-2.63209456026598
1924.26513687964,0.777127387098566
1826.40868825259,0.110493068172884
1412.73248171091,-0.231516212150181
1972.63755782037,-1.42788915260549
1571.32253796505,-1.65333624536788
1248.45238298081,0.140833469532207
1358.24657495986,2.59212599252157
1895.35197405931,0.58328803653517
1694.53106848011,-1.09656661954434
933.932948654036,0.138463542638344
1527.83906216154,-0.544718132222075
1655.06184496223,-0.37562271810301
1620.66584725648,-0.842341346390718
1305.20879330874,-0.651111933400881
1687.436225159,0.729000462799615
1240.07409286192,-1.53438148342182
1798.88164908389,-0.952953977307646
2088.3776564043,-1.55044268588311
1396.21472870573,1.77125511918828
1670.34293340002,-0.316084687251841
1318.95615887804,-0.752131463974606
1699.07475824183,-0.55186839658091
1974.09079919078,-1.39828887095503
1715.69134791106,-0.0797965921344386
1646.34989631704,-0.325064244898777
1721.91407152152,-0.551801121183524
1860.71663648041,-0.174539451256674
1757.81667658981,0.601405431551301
1680.54008493913,1.09333803416003
1321.89089465273,0.322621784800338
1590.32982423044,0.282627982177892
2240.04115993006,0.351951384469221
1562.34927492805,1.1156765068819
1721.2284509634,1.63817212633207
2141.38505800045,2.1099743089986
1546.43191766218,1.28740009598903
1320.61924084748,0.466091035939451
1762.99675898897,0.804523956715463
1646.61892969057,-0.934876012082663
1942.52033911297,-1.44310962148629
1721.76996866759,0.0825710591590273
1910.06058380944,0.18779645163772
1657.85353697668,0.293535196583182
1887.20997527041,-0.772827275955061
1434.56868781577,1.15945551596277
1256.00586384379,0.062060004022671
1734.79040906211,0.729773043344137
1645.10966524515,-0.842295480175644
1467.62278862596,0.282542679109028
1723.93564301603,-1.34780960964875
1439.87624764249,-0.137220509217819
1814.80164534963,-1.22726458984819
1721.69450359728,-0.545405020252052
1606.85024588471,1.29372315222716
1796.2234753768,-1.67518125367692
2065.53165968574,-0.357778626345552
1942.69157452961,-0.346572403575163
1921.05699528708,1.60780886753074
2315.66739013262,-0.659449915058953
1666.47752803566,-2.33861302505821
1597.83811544807,-0.315975589087804
1500.01651971565,-1.91479030652792
1846.22474630432,0.0742262176727421
1777.74941350592,0.62065603571833
1756.57110637209,-0.033656028280621
1901.26015816561,0.170021073839165
1883.49873991858,-0.846195491102615
2062.0850675372,0.242249555340956
1864.42768749669,-1.39702356904733
1705.07543898805,2.44746363265524
1357.21515539225,0.766457328522798
1711.43476131263,1.28529528351892
1746.66519450857,-0.0310956476743415
1582.64068903775,1.52364275246526
2079.34025057924,0.0846822726239285
1840.99377598445,-0.717841564151688
1758.76206143656,0.04102994488116
1760.73808843857,0.486802552276415
1257.56239455329,-2.14265066751643
